id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101,funder_num,installer_num,wpt_name_num,basin_num,subvillage_num,region_num,lga_num,ward_num,public_meeting_num,recorded_by_num,scheme_management_num,scheme_name_num,permit_num,extraction_type_num,extraction_type_group_num,extraction_type_class_num,management_num,management_group_num,payment_num,payment_type_num,water_quality_num,quality_group_num,quantity_num,quantity_group_num,source_num,source_type_num,source_class_num,waterpoint_type_num,waterpoint_type_group_num
10850,2011,7,12,2011,904,1842,1923,3013,2,13374,10,62,1522,2,0,8,0,0,4,2,1,7,4,6,6,6,2,1,1,1,0,0,4,3
20450,2012,10,21,2012,437,1366,1994,42903,0,14877,17,104,2032,0,0,4,0,1,9,6,3,3,2,0,2,6,2,3,3,5,3,1,1,1
28042,2011,3,4,0,1034,1440,1581,286,6,18312,14,99,201,1,0,5,0,1,8,5,1,4,0,4,5,6,2,1,1,7,5,0,4,3
49972,2012,11,3,2012,424,542,697,1359,3,3818,19,115,2058,1,0,8,0,1,9,6,3,7,4,0,2,6,2,3,3,7,5,0,4,3
60893,2011,2,23,26,1043,508,340,45683,1,13809,3,55,923,0,0,8,1181,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
11772,2012,10,23,2012,435,2107,2290,14283,0,20975,19,19,1652,1,0,12,0,0,14,10,5,7,4,4,5,4,4,1,1,3,0,0,2,1
2002,2012,10,31,2012,427,1600,2198,32569,4,198,17,64,1485,1,0,10,2163,1,0,0,1,11,4,0,2,6,2,2,2,7,5,0,4,3
22122,2013,2,22,14,313,294,385,1255,7,5765,16,120,1425,0,0,8,0,0,9,6,3,7,4,0,2,6,2,2,2,3,0,0,4,3
11911,2011,2,28,27,1038,294,384,45683,6,6209,3,34,406,1,0,8,986,1,3,1,0,7,4,2,0,6,2,2,2,6,4,1,1,1
16789,2011,3,11,3,1027,508,443,31540,5,16266,20,80,1789,1,0,8,20,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,2,1
53602,2013,2,7,2013,328,118,156,8558,4,5175,17,25,1510,1,0,0,0,1,9,6,3,4,0,6,6,6,2,2,2,7,5,0,6,5
49350,2011,2,23,16,1043,314,443,45683,1,6887,3,51,1661,1,0,8,2816,0,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
52936,2013,2,7,10,328,1957,1994,3316,3,17546,5,30,106,1,0,8,2248,0,3,1,0,7,4,6,6,6,2,2,2,6,4,1,1,1
14161,2011,2,23,1,1043,680,806,11134,8,8141,14,69,2066,1,0,8,2720,0,14,10,5,7,4,4,5,6,2,1,1,3,0,0,1,1
58271,2013,1,29,25,337,1574,471,11988,2,8722,15,75,391,1,0,8,0,1,4,2,1,7,4,2,0,6,2,1,1,3,0,0,4,3
38057,2012,10,12,2012,446,508,638,33266,4,16014,17,64,753,1,0,10,2163,1,9,6,3,11,4,0,2,6,2,2,2,7,5,0,6,5
10240,2013,1,25,13,341,0,0,40803,0,19773,18,109,1917,2,0,8,2639,2,14,10,5,7,4,4,5,7,5,2,2,3,0,0,1,1
58631,2011,3,4,14,1034,332,421,31088,6,15484,11,35,1300,1,0,8,1634,1,3,1,0,7,4,0,2,6,2,2,2,6,4,1,1,1
51759,2011,10,7,2011,817,1842,452,29427,1,881,10,46,499,1,0,8,2841,1,8,5,1,7,4,0,2,6,2,1,1,1,0,0,4,3
10451,2011,3,8,14,1030,648,790,44670,8,20518,11,36,664,1,0,8,0,1,15,11,1,7,4,3,1,6,2,1,1,7,5,0,4,3
1680,2013,3,15,3,292,0,0,17116,0,9032,0,70,238,0,0,9,1202,2,3,1,0,10,4,0,2,6,2,1,1,8,6,0,1,1
58837,2011,3,10,1,1028,1739,443,35638,6,10046,11,122,625,1,0,0,0,1,8,5,1,7,4,3,1,6,2,1,1,7,5,0,4,3
26677,2011,4,7,2011,1000,2065,340,23132,8,10927,2,14,286,1,0,8,0,0,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
33360,2011,3,18,29,1020,548,706,12503,5,12801,20,18,1262,1,0,8,427,1,14,10,5,7,4,4,5,6,2,3,3,3,0,0,2,1
16390,2013,2,5,8,330,294,1940,28342,3,14149,5,30,98,1,0,8,0,0,3,1,0,7,4,6,6,6,2,3,3,8,6,0,5,4
53822,2011,3,25,36,1013,508,1655,33208,5,8307,20,44,1258,1,0,8,1335,0,3,1,0,7,4,0,2,6,2,3,3,8,6,0,1,1
1320,2013,2,23,3,312,788,977,9596,5,8155,6,96,1016,1,0,1,1036,1,3,1,0,0,0,3,1,6,2,1,1,8,6,0,1,1
53159,2011,3,10,23,1028,294,384,45683,1,16370,3,51,1295,1,0,8,314,0,3,1,0,7,4,2,0,6,2,3,3,8,6,0,1,1
35873,2011,8,8,2011,877,586,722,37547,4,14944,13,45,1035,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
67046,2013,2,27,5,308,540,694,3768,0,14639,8,17,249,1,0,8,860,1,14,10,5,7,4,4,5,4,4,0,0,5,3,1,1,1
39292,2013,3,19,4,288,873,1044,14673,5,3892,6,106,1902,1,0,11,100,1,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
55236,2013,2,18,4,317,483,443,26729,7,20561,16,111,1072,1,0,8,1768,1,3,1,0,7,4,0,2,6,2,0,0,6,4,1,1,1
7810,2011,3,11,1,1027,508,443,30174,5,7693,20,80,1789,1,0,8,20,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
70305,2011,8,3,2011,882,574,443,11072,4,15248,13,54,1741,1,0,8,0,1,9,6,3,7,4,0,2,6,2,1,1,7,5,0,4,3
31485,2013,1,21,4,345,40,443,8431,3,13566,5,31,1263,0,0,8,2349,1,3,1,0,7,4,6,6,6,2,1,1,8,6,0,2,1
46501,2013,3,7,2,300,340,477,9470,5,10817,6,84,855,1,0,11,264,1,3,1,0,9,4,4,5,6,2,2,2,8,6,0,1,1
53670,2011,3,16,5,1022,65,45,34308,6,11164,14,69,976,1,0,8,0,0,15,11,1,7,4,0,2,4,4,3,3,7,5,0,4,3
18666,2013,3,2,4,305,2107,2268,44678,8,20536,8,41,221,1,0,8,2774,1,14,10,5,7,4,0,2,6,2,1,1,3,0,0,2,1
24747,2013,3,25,3,282,1842,1923,24447,1,8084,16,61,850,1,0,8,2542,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
188,2011,3,9,10,1029,67,110,45683,1,7735,3,51,1295,1,0,8,21,0,3,1,0,7,4,3,1,6,2,2,2,8,6,0,1,1
32525,2013,2,13,33,322,2107,2290,29074,3,8043,5,28,1432,1,0,12,672,1,3,1,0,9,4,3,1,6,2,1,1,6,4,1,2,1
11620,2013,2,25,39,310,508,443,18719,5,7688,6,73,694,1,0,8,1010,1,3,1,0,7,4,6,6,6,2,2,2,8,6,0,1,1
31462,2011,3,7,2011,1031,247,1914,17481,6,163,2,11,1452,1,0,8,1218,1,14,10,5,7,4,4,5,6,2,2,2,3,0,0,1,1
50710,2011,4,7,4,1000,508,443,29660,5,229,20,52,933,1,0,8,812,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
32449,2011,3,30,2011,1008,0,0,42560,6,12779,10,59,964,1,0,9,0,0,4,2,1,10,4,0,2,6,2,1,1,3,0,0,4,3
12606,2011,7,20,2011,896,574,443,36358,4,17478,4,7,573,1,0,8,2737,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
50260,2011,3,13,2011,1025,825,265,45257,6,15484,2,11,1617,1,0,8,2104,1,14,10,5,7,4,4,5,6,2,2,2,3,0,0,2,1
12108,2011,7,20,2011,896,759,868,43294,4,5763,4,7,573,1,0,8,0,1,3,1,0,7,4,0,2,7,5,0,0,5,3,1,1,1
43046,2013,1,27,16,339,294,1497,45489,3,5013,5,28,1717,1,0,12,954,1,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
61411,2011,3,13,48,1025,2088,2193,9259,5,6949,20,95,1776,0,0,8,0,0,9,6,3,7,4,4,5,6,2,2,2,3,0,0,6,5
57545,2011,8,5,2011,880,0,0,42749,1,5742,10,100,793,1,0,8,645,2,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
26024,2013,1,24,38,342,340,481,38782,7,1772,7,98,1055,1,0,9,1380,1,3,1,0,10,4,0,2,6,2,1,1,8,6,0,1,1
65591,2013,3,25,9,282,508,443,42560,0,18373,0,0,1763,1,0,8,2291,1,3,1,0,7,4,5,3,6,2,2,2,8,6,0,1,1
2338,2013,3,14,13,293,1,2,16418,8,15495,1,119,1926,1,0,6,0,0,8,5,1,2,1,0,2,6,2,1,1,7,5,0,4,3
6568,2011,3,8,6,1030,37,1001,18048,8,14446,11,83,219,1,0,8,0,1,9,6,3,7,4,0,2,4,4,2,2,7,5,0,6,5
66489,2013,2,20,20,315,294,385,12118,6,5375,16,86,898,1,0,10,0,0,15,11,1,11,4,2,0,6,2,1,1,7,5,0,4,3
955,2011,3,8,40,1030,508,443,22072,5,11813,20,52,1310,1,0,8,2491,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
4901,2011,4,7,2011,1000,0,0,21543,6,10113,10,59,1824,0,0,11,0,1,3,1,0,9,4,0,2,0,0,3,3,6,4,1,1,1
29918,2013,2,3,33,332,0,0,45426,0,14383,18,109,227,1,0,8,0,2,9,6,3,7,4,0,2,6,2,2,2,5,3,1,1,1
59033,2013,3,29,7,278,657,757,4111,0,11568,0,27,17,1,0,8,642,1,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1
15419,2011,3,29,2011,1009,2065,340,9715,0,13561,2,14,1537,1,0,8,284,0,7,4,2,4,0,4,5,6,2,2,2,3,0,0,2,1
50697,2013,3,3,26,304,294,443,20356,7,13723,16,111,972,1,0,8,1761,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
15735,2011,7,10,2011,906,574,443,40567,4,14365,4,26,1683,1,0,9,1171,1,3,1,0,7,4,2,0,6,2,1,1,8,6,0,1,1
68046,2011,3,30,2011,1008,809,895,34351,2,5870,10,62,338,1,0,8,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
32587,2011,8,15,2011,870,586,722,45683,4,590,13,45,1943,1,0,8,0,1,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
29620,2011,7,7,2011,909,1368,443,9918,4,18920,4,26,582,1,0,8,2421,1,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
71148,2011,3,15,31,1023,648,790,17627,8,2125,11,36,1097,1,0,8,0,1,8,5,1,7,4,3,1,6,2,0,0,7,5,0,6,5
42965,2011,3,10,7,1028,2033,2134,30070,5,21024,20,44,986,1,0,8,1045,0,3,1,0,7,4,0,2,6,2,2,2,6,4,1,1,1
60594,2011,7,11,2011,905,574,443,2562,4,5595,4,26,341,1,0,0,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
7569,2011,7,27,2011,889,1778,1850,29688,4,17019,13,102,579,1,0,8,2163,1,9,6,3,7,4,0,2,4,4,0,0,7,5,0,4,3
7181,2011,7,19,2011,897,294,307,11407,1,5765,10,46,837,1,0,8,2512,1,3,1,0,7,4,0,2,6,2,0,0,8,6,0,1,1
53810,2011,3,26,33,1012,1962,443,44234,6,5765,3,91,369,1,0,9,2860,1,3,1,0,10,4,3,1,6,2,1,1,6,4,1,1,1
39814,2013,2,26,18,309,487,230,12682,5,7336,6,16,959,1,0,11,2689,1,3,1,0,9,4,1,4,6,2,1,1,8,6,0,1,1
8777,2013,1,26,53,340,508,638,39157,7,11437,7,49,877,2,0,8,1857,1,6,10,5,7,4,6,6,6,2,0,0,6,4,1,1,1
13975,2012,10,18,13,440,600,686,21996,4,926,9,82,118,2,0,8,0,0,0,0,1,7,4,6,6,6,2,1,1,3,0,0,4,3
58025,2013,2,13,1,322,240,1994,5036,3,5404,5,30,502,1,0,8,0,0,3,1,0,7,4,6,6,6,2,2,2,5,3,1,1,1
40433,2013,3,2,10,305,1956,443,1265,7,6829,7,37,1103,1,0,0,0,1,8,5,1,7,4,0,2,4,4,1,1,7,5,0,4,3
23502,2013,2,3,12,332,1368,1497,24905,3,11599,5,31,1263,1,0,12,1815,1,3,1,0,9,4,3,1,6,2,1,1,6,4,1,1,1
4719,2012,10,23,48,435,508,638,22297,4,19055,9,82,121,2,0,8,0,1,3,1,0,7,4,6,6,6,2,1,1,0,1,1,2,1
36258,2011,7,27,2011,889,1533,638,10018,4,9328,13,54,753,1,0,8,0,1,15,11,1,7,4,0,2,6,2,2,2,7,5,0,4,3
56110,2011,4,14,2,993,1496,11,26345,6,9239,3,91,1186,1,0,9,2850,1,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
56055,2011,7,16,2011,900,1003,1227,42336,4,11430,4,89,525,1,0,12,193,0,12,9,4,8,0,4,5,6,2,2,2,3,0,0,1,1
3310,2011,3,13,0,1025,1906,2050,28842,5,8009,20,95,1776,0,0,5,0,0,9,6,3,4,0,0,2,4,4,2,2,7,5,0,6,5
70170,2013,2,9,31,326,294,385,9812,6,1603,16,86,1844,1,0,9,1116,1,3,1,0,7,4,6,6,6,2,1,1,6,4,1,2,1
47013,2011,3,20,14,1018,1443,457,38294,8,19264,14,3,987,1,0,1,169,1,6,10,5,4,0,4,5,6,2,1,1,6,4,1,1,1
25407,2011,7,15,2011,901,20,443,16677,3,17396,4,6,512,1,0,8,0,1,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
68954,2013,2,8,9,327,294,1940,43411,3,15287,5,30,1721,1,0,8,0,0,0,0,1,7,4,6,6,6,2,1,1,3,0,0,4,3
34563,2013,2,27,27,308,294,443,19636,7,5556,16,111,972,1,0,8,1776,1,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
63754,2012,10,21,2012,437,1600,443,45071,3,2860,17,25,698,1,0,0,0,1,9,6,3,11,4,6,6,3,3,1,1,7,5,0,6,5
45483,2011,3,8,3,1030,768,967,36653,8,12128,11,36,664,1,0,8,0,1,15,11,1,7,4,0,2,6,2,1,1,7,5,0,4,3
43435,2011,8,7,2011,878,0,0,34145,1,20183,10,100,426,1,0,8,459,2,3,1,0,7,4,0,2,6,2,2,2,8,6,0,1,1
15087,2013,5,4,37,242,508,1655,18590,5,7809,6,73,1751,0,0,8,2311,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
41666,2012,10,31,2012,427,1842,343,44793,0,2012,17,64,1849,1,0,10,2542,1,8,5,1,11,4,0,2,6,2,2,2,7,5,0,4,3
44817,2011,7,6,2011,910,1392,1550,30283,4,3261,4,66,51,1,0,8,0,1,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3
56284,2013,2,3,9,332,294,1940,36015,3,5429,5,30,1420,1,0,8,0,0,3,1,0,7,4,6,6,6,2,2,2,8,6,0,5,4
59408,2012,10,30,2012,428,1272,443,28484,4,779,17,58,1896,1,0,10,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
42029,2011,7,3,1,913,809,2166,14846,6,11508,3,91,999,1,0,8,0,0,8,5,1,7,4,5,3,6,2,1,1,1,0,0,4,3
62750,2013,2,1,1,334,1263,1744,6144,7,9632,12,78,467,1,0,0,0,0,4,2,1,7,4,3,1,4,4,1,1,3,0,0,4,3
43865,2013,2,12,38,323,888,1016,1237,7,6745,12,57,168,1,0,8,0,1,7,4,2,7,4,0,2,4,4,0,0,3,0,0,1,1
63974,2013,2,3,17,332,775,443,1471,3,10834,5,30,566,1,0,8,0,0,15,11,1,7,4,6,6,3,3,1,1,7,5,0,4,3
60798,2013,2,21,22,314,294,385,12898,6,9770,16,86,1375,1,0,8,2123,1,3,1,0,7,4,2,0,6,2,3,3,6,4,1,1,1
49768,2013,3,16,3,291,0,0,24270,0,4685,0,70,238,0,0,9,2,2,3,1,0,10,4,0,2,4,4,1,1,8,6,0,1,1
19138,2011,4,2,2011,1005,508,635,2063,6,1590,2,76,1306,1,0,8,0,1,14,10,5,7,4,0,2,6,2,2,2,3,0,0,1,1
15870,2013,3,15,11,292,873,1044,12050,5,16090,6,106,1902,1,0,11,40,1,3,1,0,9,4,3,1,6,2,1,1,8,6,0,1,1
31318,2012,10,20,2012,438,385,454,17168,0,3044,17,104,1969,1,0,10,0,1,8,5,1,11,4,0,2,6,2,3,3,7,5,0,4,3
67696,2012,10,29,2012,429,1842,443,37090,4,21152,17,5,89,0,0,10,0,0,8,5,1,11,4,1,4,6,2,1,1,7,5,0,4,3
47688,2011,4,15,2011,992,0,0,40538,6,11770,10,59,2047,1,0,9,0,0,3,1,0,10,4,0,2,6,2,3,3,6,4,1,1,1
54254,2011,3,8,40,1030,508,443,45426,5,13797,20,52,1310,1,0,8,2491,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
7444,2011,7,18,2011,898,0,0,32030,1,17193,10,100,528,1,0,8,1202,2,3,1,0,7,4,0,2,6,2,1,1,6,4,1,1,1
44459,2013,2,14,10,321,346,483,1241,0,2361,8,17,1327,1,0,8,389,1,3,1,0,7,4,2,0,6,2,2,2,8,6,0,1,1
53976,2013,1,20,3,346,0,0,36414,0,7435,18,109,1377,1,0,8,1202,2,14,10,5,7,4,4,5,6,2,2,2,3,0,0,1,1
70101,2011,4,10,2011,997,809,895,42002,2,9172,10,62,1806,1,0,8,0,0,8,5,1,7,4,5,3,6,2,1,1,7,5,0,4,3
25002,2012,10,4,2012,454,508,638,43993,4,9767,13,54,1701,1,0,8,0,1,7,4,2,7,4,0,2,6,2,1,1,3,0,0,1,1
27243,2013,2,8,10,327,1957,1994,39789,3,8041,5,30,547,1,0,8,0,0,8,5,1,7,4,6,6,6,2,1,1,7,5,0,4,3
72115,2011,3,21,10,1017,340,706,16412,5,8381,20,18,1592,1,0,8,427,1,14,10,5,7,4,4,5,6,2,2,2,6,4,1,1,1
57830,2013,12,3,4,29,179,216,43411,0,12742,0,50,1764,1,0,4,0,0,3,1,0,3,2,5,3,6,2,3,3,5,3,1,1,1
34661,2013,2,23,31,312,1533,443,7853,0,19175,8,2,213,1,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
11301,2011,3,21,37,1017,1946,2095,3563,6,2486,11,35,610,1,0,0,0,1,15,11,1,7,4,3,1,6,2,2,2,4,2,2,4,3
752,2013,1,20,31,346,508,443,43828,3,14081,5,28,1698,1,0,12,624,1,3,1,0,9,4,0,2,6,2,2,2,6,4,1,1,1
13566,2013,3,21,16,286,1150,443,24929,0,10422,0,0,1759,1,0,8,2282,1,3,1,0,7,4,0,2,1,1,2,2,8,6,0,1,1
42897,2012,10,26,2012,432,301,443,32168,4,15106,13,54,7,1,0,8,0,1,7,4,2,7,4,0,2,6,2,1,1,2,4,1,2,1
8009,2011,3,11,36,1027,508,443,32785,5,9620,20,44,795,1,0,8,1002,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,2,1
23807,2013,3,14,43,293,1,2,24319,8,12257,1,119,1926,1,0,8,0,0,7,4,2,7,4,0,2,4,4,0,0,3,0,0,1,1
43824,2013,3,23,11,284,811,896,8228,5,2425,6,101,278,1,0,12,2120,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
46427,2011,3,25,21,1013,294,373,2114,8,12111,14,3,2091,1,0,1,169,1,6,10,5,7,4,3,1,6,2,1,1,6,4,1,1,1
48957,2013,1,28,43,338,1962,2079,14976,7,10002,12,87,1576,1,0,8,0,1,9,6,3,7,4,0,2,6,2,0,0,7,5,0,6,5
43721,2013,3,24,23,283,508,443,8053,5,19926,0,0,1763,1,0,8,2291,1,3,1,0,7,4,5,3,6,2,2,2,8,6,0,6,5
18464,2011,4,17,2011,990,314,443,2506,0,1999,2,42,112,1,0,8,2442,0,3,1,0,7,4,0,2,6,2,1,1,8,6,0,2,1
37729,2013,3,13,2,294,2092,74,43411,0,9767,0,90,500,1,0,4,0,0,3,1,0,3,2,0,2,6,2,3,3,5,3,1,1,1
61771,2013,2,2,5,333,888,1016,36727,7,9102,12,57,1170,1,0,8,0,1,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
42365,2013,1,23,2,343,479,586,23232,7,10115,7,47,1384,0,0,8,383,0,4,2,1,7,4,4,5,6,2,1,1,3,0,0,4,3
31266,2012,10,10,2012,448,508,443,10997,0,4792,17,58,1099,1,0,10,0,0,9,6,3,11,4,1,4,4,4,1,1,7,5,0,6,5
6783,2011,3,30,2011,1008,0,0,20056,6,12780,10,59,964,1,0,9,0,1,3,1,0,10,4,0,2,6,2,3,3,6,4,1,1,1
23027,2013,3,17,13,290,0,0,40625,5,18360,0,0,1335,0,0,11,2736,2,3,1,0,9,4,0,2,6,2,1,1,8,6,0,1,1
19100,2011,2,27,33,1039,294,384,45683,6,6472,3,24,1196,1,0,8,1523,1,3,1,0,7,4,0,2,6,2,1,1,8,6,0,1,1
19602,2012,10,15,2012,443,1272,443,1498,4,14996,17,58,480,1,0,10,0,0,8,5,1,11,4,5,3,6,2,1,1,7,5,0,4,3
66388,2011,3,14,2011,1024,294,443,45683,6,8626,3,79,90,1,0,8,0,1,15,11,1,7,4,5,3,6,2,1,1,1,0,0,4,3
69871,2013,3,6,1,301,788,977,11927,5,20836,6,96,1191,1,0,1,984,1,3,1,0,0,0,3,1,6,2,2,2,8,6,0,1,1
56280,2012,10,29,18,429,574,722,34101,4,17499,9,103,1581,0,0,10,0,2,3,1,0,11,4,0,2,6,2,2,2,7,5,0,4,3
47963,2013,2,17,20,318,868,443,7807,0,10541,8,2,228,2,0,8,0,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
46737,2011,7,9,2011,907,809,895,6598,2,1860,10,62,1650,1,0,8,0,0,8,5,1,7,4,5,3,6,2,2,2,7,5,0,4,3
48582,2012,10,27,2012,431,508,638,21183,4,3986,17,58,414,1,0,8,0,0,9,6,3,7,4,1,4,7,5,0,0,7,5,0,6,5
35153,2011,8,13,2011,872,809,895,5094,2,4622,10,62,456,0,0,8,0,0,9,6,3,7,4,5,3,6,2,3,3,7,5,0,6,5
11867,2011,2,28,27,1038,294,384,45683,6,12038,3,34,406,1,0,8,986,1,3,1,0,7,4,2,0,6,2,1,1,6,4,1,1,1
48966,2011,7,16,2011,900,20,443,6484,3,6073,4,6,512,1,0,8,0,1,8,5,1,7,4,2,0,6,2,2,2,7,5,0,4,3
58063,2013,3,26,2,281,29,24,1520,5,13045,6,101,1939,1,0,12,991,1,3,1,0,7,4,3,1,6,2,2,2,8,6,0,1,1
7465,2011,3,19,2,1019,770,443,34188,8,12371,14,3,2087,1,0,12,0,1,7,4,2,4,0,4,5,6,2,1,1,6,4,1,1,1
61209,2011,3,15,2011,1023,508,600,801,6,10402,2,11,1304,1,0,8,2124,1,7,4,2,7,4,6,6,6,2,0,0,3,0,0,2,1
53603,2013,2,21,20,314,1962,443,27355,6,6501,16,86,1375,1,0,8,1492,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,1,1
17532,2011,3,23,11,1015,2107,2289,1821,8,12741,11,71,1277,1,0,8,0,1,3,1,0,7,4,5,3,6,2,3,3,0,1,1,1,1
6669,2013,1,23,2013,343,1600,443,37090,4,1158,17,5,229,1,0,10,0,0,8,5,1,11,4,0,2,6,2,1,1,7,5,0,4,3
30594,2012,11,13,2012,414,1854,1934,5443,4,14998,17,58,1940,1,0,10,0,0,16,7,1,11,4,0,2,6,2,1,1,3,0,0,4,3
68559,2011,3,11,2011,1027,508,634,802,0,163,2,4,147,1,0,8,285,1,8,5,1,7,4,0,2,6,2,1,1,7,5,0,4,3
54311,2011,7,17,2011,899,0,0,19763,4,16512,13,54,781,1,0,8,0,1,9,6,3,7,4,3,1,4,4,0,0,7,5,0,6,5
21566,2012,10,17,2012,441,508,638,8025,0,7603,17,104,1969,0,0,4,0,1,9,6,3,3,2,0,2,6,2,2,2,7,5,0,6,5
58614,2013,2,28,7,307,2107,638,40567,8,12995,8,41,1948,1,0,8,2774,1,14,10,5,7,4,0,2,6,2,1,1,3,0,0,2,1
26250,2012,10,19,2012,439,1598,1665,14726,0,17099,17,104,1969,1,0,10,0,1,9,6,3,11,4,0,2,6,2,2,2,7,5,0,4,3
36357,2013,9,3,0,120,2107,638,23861,1,21398,16,61,1141,2,0,8,399,1,3,1,0,7,4,6,6,6,2,0,0,8,6,0,1,1
45805,2011,3,4,13,1034,326,420,7162,8,6376,11,36,686,1,0,8,0,1,14,10,5,7,4,4,5,6,2,2,2,3,0,0,1,1
14034,2013,2,10,31,325,294,385,27210,6,13023,16,86,893,1,0,8,1117,1,3,1,0,7,4,3,1,6,2,1,1,6,4,1,2,1
47789,2013,2,14,23,321,294,443,19935,1,11549,16,111,1960,1,0,8,0,1,9,6,3,7,4,3,1,6,2,0,0,7,5,0,6,5
16907,2013,2,26,7,309,65,49,41246,4,19930,9,103,832,2,0,3,0,1,3,1,0,11,4,6,6,6,2,1,1,0,1,1,1,1
18471,2011,3,14,8,1024,37,1001,20860,8,5367,11,83,219,1,0,8,0,1,9,6,3,7,4,0,2,6,2,1,1,7,5,0,6,5
51608,2013,1,13,3,353,0,0,45426,0,2894,18,109,348,1,0,8,1993,2,14,10,5,7,4,6,6,7,5,4,4,3,0,0,1,1
46387,2011,3,9,10,1029,67,110,45683,1,12631,3,51,1295,1,0,8,21,0,3,1,0,7,4,3,1,6,2,1,1,8,6,0,1,1
34495,2013,2,7,23,328,1292,1419,17163,3,1259,5,28,465,1,0,12,2185,1,3,1,0,7,4,3,1,6,2,2,2,6,4,1,1,1
25024,2011,3,18,37,1020,508,340,45683,6,4426,3,55,1110,0,0,8,1675,0,3,1,0,7,4,5,3,6,2,1,1,8,6,0,1,1
15997,2011,8,5,8,880,574,443,36910,4,14220,13,121,1651,1,0,0,0,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
8590,2013,2,19,4,316,1512,1632,26725,3,704,5,28,1441,1,0,12,1071,1,3,1,0,9,4,3,1,6,2,1,1,6,4,1,1,1
37704,2013,1,26,34,340,442,573,24760,7,13887,7,47,1320,0,0,8,371,0,6,10,5,7,4,4,5,6,2,1,1,8,6,0,1,1
71242,2011,2,28,1,1038,1443,1247,34169,8,7318,14,69,2066,1,0,10,0,0,14,10,5,11,4,4,5,6,2,1,1,3,0,0,2,1
66191,2013,2,19,5,316,1185,1174,6257,5,18573,6,74,1782,1,0,12,2502,1,3,1,0,8,0,4,5,7,5,2,2,8,6,0,1,1
16818,2011,3,23,3,1015,1496,11,10578,6,3938,3,91,387,1,0,9,2621,1,3,1,0,10,4,3,1,6,2,1,1,8,6,0,1,1
833,2012,10,18,2012,440,508,638,45426,0,4747,17,104,1969,1,0,4,457,1,9,6,3,3,2,0,2,6,2,1,1,0,1,1,2,1
21723,2013,2,22,10,313,698,842,36123,0,18660,8,17,1104,1,0,8,1347,1,14,10,5,7,4,4,5,6,2,1,1,5,3,1,1,1
73697,2011,4,11,7,996,2107,2284,35627,8,19818,11,36,990,1,0,8,0,1,8,5,1,7,4,4,5,6,2,2,2,7,5,0,4,3
11830,2011,8,7,2011,878,1950,2073,28869,4,705,4,81,1427,1,0,8,459,1,3,1,0,7,4,4,5,6,2,1,1,8,6,0,1,1
64198,2011,7,6,2011,910,1957,1655,22730,4,8575,4,7,1810,0,0,8,0,1,9,6,3,7,4,0,2,6,2,2,2,7,5,0,6,5
51555,2011,3,19,28,1019,508,443,7575,5,7062,20,80,1664,1,0,8,0,0,4,2,1,7,4,0,2,6,2,3,3,7,5,0,4,3
2158,2013,1,18,2013,348,1600,443,20178,3,9352,17,25,920,1,0,0,0,1,9,6,3,11,4,6,6,3,3,2,2,7,5,0,6,5
66551,2013,2,1,2013,334,508,443,37869,3,15247,19,94,978,0,0,8,0,0,9,6,3,7,4,0,2,6,2,0,0,7,5,0,6,5
