id,year_recorded,month_recorded,day_recorded,age_of_pump,date_recorded_distance_days_20140101
37713,2012,10,19,2012,439
43425,2013,1,31,7,335
30091,2012,10,19,2012,439
32481,2013,2,3,6,332
63510,2013,1,16,13,350
15891,2011,4,12,2011,995
59443,2013,2,21,12,314
28953,2013,2,14,2013,321
64614,2013,1,30,25,336
10848,2011,2,4,1,1062
51137,2011,7,10,2011,906
49385,2013,2,14,18,321
14403,2012,10,31,2012,427
63296,2011,7,30,2011,886
47364,2013,2,22,3,313
1330,2012,11,12,2012,415
170,2012,10,15,2012,443
5981,2011,3,2,6,1036
18423,2011,3,25,21,1013
35661,2012,1,25,2012,707
33047,2013,2,28,2,307
56591,2012,10,6,2012,452
54034,2013,3,15,14,292
16255,2013,1,23,2013,343
63819,2013,3,13,43,294
55243,2011,3,17,11,1021
73729,2013,2,1,33,334
32972,2013,1,8,2013,358
32931,2012,10,17,2012,441
47941,2011,7,17,2011,899
73338,2011,3,27,23,1011
3125,2013,2,25,39,310
24556,2013,3,25,9,282
1333,2013,3,25,35,282
10560,2013,2,16,9,319
15076,2012,12,15,2012,382
55796,2012,11,2,2012,425
51778,2013,3,13,8,294
42076,2013,1,27,13,339
35759,2011,8,2,7,883
33464,2012,10,15,2012,443
38954,2011,3,13,1,1025
44854,2011,7,27,29,889
49782,2013,1,21,40,345
69337,2011,7,30,2011,886
61826,2013,3,26,23,281
40641,2012,10,19,2012,439
25012,2013,2,4,11,331
44423,2013,3,28,43,279
2069,2011,2,20,35,1046
21292,2011,8,12,2011,873
46785,2011,7,28,2011,888
13715,2012,10,12,2012,446
11881,2012,10,27,2012,431
27278,2013,1,31,7,335
72793,2013,4,4,13,272
55064,2011,3,12,31,1026
53873,2011,7,13,2011,903
67173,2011,3,29,2011,1009
58237,2011,3,3,16,1035
4337,2013,1,28,3,338
363,2011,3,18,5,1020
72708,2013,3,7,5,300
58424,2013,3,13,4,294
45489,2011,3,22,3,1016
23832,2011,7,10,2011,906
9357,2011,3,30,20,1008
48380,2013,5,3,7,243
72965,2013,3,6,2,301
47330,2013,3,15,5,292
34890,2011,3,18,5,1020
14913,2011,7,20,2011,896
29905,2011,3,24,13,1014
23682,2013,2,14,14,321
15415,2011,7,8,2011,908
68045,2011,8,9,2011,876
71105,2013,2,16,28,319
47310,2011,3,15,20,1023
58652,2011,4,3,2,1004
29025,2013,2,13,11,322
65674,2011,3,22,27,1016
28025,2011,2,23,33,1043
64421,2013,10,3,5,90
27215,2013,2,19,35,316
37383,2013,3,21,6,286
20530,2012,11,30,6,397
12640,2013,1,18,33,348
14485,2011,4,3,2011,1004
30944,2011,3,11,19,1027
62881,2013,1,27,4,339
57962,2011,3,12,1,1026
16167,2011,4,4,18,1003
39884,2013,1,25,8,341
13073,2013,3,12,41,295
18833,2013,2,26,14,309
55289,2011,8,11,2011,874
39609,2013,1,31,31,335
59576,2013,2,8,9,327
17377,2011,3,30,2011,1008
73615,2013,3,27,23,280
33375,2013,2,2,1,333
213,2012,10,24,2012,434
69423,2011,3,7,11,1031
25481,2011,7,18,2011,898
49639,2011,2,20,8,1046
40275,2013,1,29,2013,337
44556,2011,7,30,2011,886
58840,2013,2,8,3,327
71398,2013,1,18,35,348
26756,2013,3,30,14,277
12890,2012,10,22,2012,436
19405,2011,3,30,8,1008
56590,2012,10,30,2012,428
10369,2011,7,15,2011,901
40315,2013,4,3,14,273
46562,2013,1,21,37,345
3700,2013,2,19,3,316
5438,2011,3,15,8,1023
6821,2011,3,17,5,1021
7410,2013,3,19,13,288
57228,2011,4,6,2011,1001
38424,2011,4,6,4,1001
2366,2013,9,3,5,120
61113,2013,1,22,30,344
36358,2013,3,16,33,291
50582,2013,2,19,25,316
66273,2012,10,23,2012,435
40636,2011,4,10,2011,997
44324,2011,7,13,2011,903
62165,2011,4,13,10,994
50900,2013,6,4,13,211
9358,2011,4,15,2,992
28143,2013,1,24,32,342
37978,2012,10,12,2012,446
56949,2012,10,19,2012,439
1216,2011,7,15,2011,901
7688,2012,10,4,2012,454
60457,2012,10,31,2012,427
55769,2013,2,21,19,314
21199,2013,3,28,7,279
35455,2011,3,12,8,1026
6406,2013,3,20,13,287
20842,2011,2,28,5,1038
58574,2011,3,19,2011,1019
5753,2011,3,5,20,1033
67524,2011,3,14,3,1024
40761,2013,1,22,7,344
24792,2012,10,11,2012,447
61550,2011,3,21,3,1017
6712,2011,4,4,2011,1003
21011,2011,4,14,2,993
54788,2011,3,27,43,1011
43060,2012,10,29,3,429
47169,2011,7,16,39,900
21070,2011,2,26,37,1040
11265,2011,3,2,15,1036
13338,2012,10,25,2012,433
70852,2012,10,29,2012,429
42246,2011,8,17,2011,868
71420,2012,10,20,2012,438
55784,2013,7,3,11,182
59280,2011,7,21,2011,895
54100,2011,3,18,3,1020
6019,2013,1,28,18,338
18557,2011,7,25,2011,891
9193,2013,3,13,5,294
22777,2011,2,26,1,1040
5215,2013,2,26,12,309
7091,2013,1,18,7,348
50002,2011,7,8,2011,908
48277,2013,2,3,28,332
59644,2013,1,12,23,354
53314,2013,1,28,23,338
35614,2011,3,4,26,1034
27029,2012,10,23,2012,435
4469,2011,4,5,30,1002
55404,2013,3,1,15,306
42377,2013,1,31,27,335
35470,2011,3,3,1,1035
36066,2012,10,25,12,433
63264,2011,2,27,4,1039
41293,2013,2,16,5,319
62405,2013,2,19,11,316
25191,2011,7,20,2011,896
2416,2013,2,19,43,316
5037,2012,10,19,2012,439
10530,2013,1,23,3,343
17398,2011,7,28,2011,888
54194,2013,2,17,5,318
39304,2013,3,19,2,288
8905,2013,2,14,19,321
68607,2011,7,6,2011,910
63054,2013,3,21,1,286
55930,2013,2,5,35,330
502,2012,11,11,2012,416
71993,2012,10,2,2012,456
39816,2011,7,30,2011,886
12188,2013,3,16,13,291
29279,2013,2,13,10,322
15277,2011,3,12,28,1026
73764,2011,3,5,26,1033
71464,2011,3,22,2011,1016
41837,2013,2,3,4,332
62203,2011,3,6,7,1032
20968,2011,7,20,2011,896
67395,2013,2,27,5,308
23119,2013,4,3,14,273
33269,2013,2,5,22,330
35163,2011,11,4,27,789
37156,2013,3,19,3,288
22201,2013,5,3,5,243
27456,2012,10,11,2012,447
63347,2011,2,25,13,1041
60158,2011,3,19,8,1019
3961,2011,4,6,2011,1001
19086,2013,3,30,11,277
28093,2013,2,3,12,332
25336,2013,2,14,14,321
62941,2012,10,13,2012,445
19753,2013,3,17,10,290
72555,2011,7,22,2011,894
58603,2013,2,10,3,325
6216,2013,1,24,2013,342
61694,2012,10,24,2012,434
50741,2011,2,18,6,1048
70309,2011,7,18,2011,898
47891,2012,10,30,4,428
25474,2013,3,27,11,280
26864,2011,7,27,2011,889
20505,2013,3,24,43,283
63587,2012,10,8,2012,450
50810,2011,3,7,9,1031
28779,2011,7,12,2011,904
46272,2013,7,3,46,182
36558,2012,10,13,2012,445
17216,2013,2,25,8,310
8582,2013,3,21,3,286
2282,2012,10,17,2012,441
73079,2011,2,21,2011,1045
16780,2011,3,14,1,1024
1711,2011,2,26,1,1040
40317,2013,2,2,32,333
35498,2012,10,24,2012,434
33181,2012,10,19,9,439
17366,2013,3,20,2,287
49648,2012,10,18,2012,440
38466,2011,4,1,2011,1006
29146,2011,2,21,27,1045
63374,2011,4,8,2011,999
61565,2013,3,22,1,285
19558,2011,3,6,6,1032
23945,2011,3,6,7,1032
25793,2011,7,22,2011,894
58619,2011,7,26,2011,890
49751,2013,2,3,10,332
12175,2013,3,27,13,280
2700,2013,2,20,29,315
28309,2013,3,15,11,292
72105,2013,1,19,10,347
35960,2012,10,12,2012,446
35294,2013,2,9,7,326
45626,2013,1,18,35,348
74205,2013,2,13,17,322
40333,2012,10,12,2012,446
41707,2011,7,12,2011,904
48989,2011,2,4,1,1062
26173,2011,3,8,19,1030
31540,2011,7,31,2011,885
37685,2012,10,26,2012,432
38756,2011,3,29,33,1009
35593,2013,2,20,20,315
30738,2011,8,11,2011,874
44067,2013,1,21,28,345
71525,2011,4,12,2011,995
16503,2012,10,30,3,428
41607,2012,10,2,2012,456
46436,2013,2,27,9,308
31965,2011,3,5,34,1033
69644,2011,8,6,27,879
50922,2013,1,24,2013,342
62214,2011,2,24,1,1042
11482,2011,3,18,8,1020
55277,2013,2,19,7,316
41010,2013,3,3,19,304
52581,2013,3,6,2,301
35845,2013,3,23,41,284
25219,2011,7,29,2011,887
58134,2013,2,10,28,325
72775,2013,3,15,14,292
35169,2013,3,25,41,282
30499,2013,2,14,1,321
5996,2011,3,7,48,1031
70654,2011,3,22,14,1016
11409,2011,3,9,2011,1029
11894,2011,3,9,2011,1029
69886,2013,7,3,25,182
33522,2013,3,26,35,281
8689,2011,3,22,3,1016
8739,2013,1,22,34,344
32097,2012,10,27,2012,431
53495,2011,3,30,16,1008
28456,2012,10,23,27,435
25389,2013,1,18,22,348
10097,2013,3,24,13,283
3573,2013,2,19,18,316
30565,2013,3,26,23,281
17026,2011,3,22,29,1016
39540,2011,3,7,14,1031
72149,2011,3,9,2011,1029
27009,2011,8,11,39,874
29736,2011,4,6,2011,1001
61643,2011,7,25,17,891
29252,2013,2,22,31,313
54466,2011,3,21,11,1017
67069,2011,3,9,10,1029
19949,2011,3,22,29,1016
55546,2011,3,9,2011,1029
19934,2011,3,28,39,1010
67061,2011,8,2,2011,883
64519,2011,3,20,16,1018
46693,2013,6,3,0,212
34161,2013,3,26,41,281
62051,2012,11,5,2012,422
26652,2011,7,21,15,895
50045,2011,3,29,2011,1009
1596,2012,10,16,3,442
25747,2011,7,19,2011,897
47115,2011,8,12,27,873
67791,2011,4,15,2011,992
34245,2013,3,21,19,286
1120,2011,7,13,2011,903
26357,2011,3,6,14,1032
13634,2011,8,25,39,860
47156,2011,2,24,2011,1042
60766,2013,2,6,5,329
67001,2011,3,16,7,1022
57551,2013,3,22,50,285
33287,2011,3,23,2,1015
9335,2011,3,16,29,1022
2032,2013,3,24,23,283
57038,2013,3,13,31,294
11194,2011,2,19,33,1047
51118,2011,4,14,2,993
13810,2011,3,19,16,1019
5714,2011,3,24,8,1014
17489,2011,8,11,2011,874
71418,2013,3,18,41,289
65641,2011,7,29,2011,887
14024,2011,3,5,2011,1033
71680,2013,3,20,4,287
66172,2011,4,11,2011,996
55514,2013,3,4,23,303
20651,2013,3,18,4,289
54929,2011,8,8,2011,877
63709,2011,8,12,19,873
26837,2013,1,22,7,344
24726,2011,3,6,3,1032
72358,2011,7,20,2011,896
43038,2011,3,31,2011,1007
72784,2013,2,15,11,320
1205,2013,2,5,6,330
51742,2013,3,27,15,280
11808,2012,10,15,2012,443
17638,2013,3,26,41,281
3757,2011,3,20,4,1018
43243,2013,3,21,3,286
53561,2013,3,13,13,294
58375,2013,3,13,31,294
22838,2011,3,3,3,1035
9787,2011,3,24,2011,1014
32712,2011,3,8,2,1030
49673,2013,3,16,41,291
53491,2013,10,3,5,90
54423,2011,7,16,2011,900
52568,2013,2,26,39,309
45469,2011,3,7,31,1031
69143,2013,1,29,33,337
25465,2011,4,10,2011,997
26665,2013,1,21,30,345
29537,2011,3,19,16,1019
37270,2011,3,1,3,1037
72399,2011,3,13,13,1025
69737,2013,2,14,11,321
59311,2011,4,12,2011,995
71462,2011,4,11,2011,996
45056,2013,3,28,29,279
12550,2013,2,10,3,325
50103,2011,8,5,18,880
53919,2011,2,25,28,1041
50978,2011,8,4,2011,881
27365,2011,3,22,2011,1016
29084,2011,3,26,30,1012
56733,2013,1,28,33,338
32660,2011,3,9,22,1029
6662,2011,2,27,4,1039
52849,2011,4,2,6,1005
73619,2013,4,3,5,273
72800,2013,2,16,28,319
9790,2013,2,12,23,323
45702,2012,10,26,2,432
16678,2011,8,4,33,881
7797,2013,2,26,4,309
42115,2012,10,21,2012,437
29299,2011,2,25,1,1041
48583,2011,8,2,2011,883
12712,2013,2,6,18,329
44435,2013,2,22,1,313
65207,2011,4,10,2011,997
57526,2011,7,26,2011,890
21273,2013,3,15,3,292
73720,2013,2,19,18,316
30761,2011,7,8,2011,908
63628,2011,7,8,2011,908
32850,2011,3,6,44,1032
51521,2011,7,25,2011,891
15209,2013,2,5,12,330
53095,2011,7,15,8,901
63804,2013,2,27,4,308
4383,2012,10,21,21,437
7664,2013,2,25,11,310
46558,2012,10,15,2012,443
42118,2013,1,19,5,347
72938,2011,7,27,2011,889
47547,2011,7,28,2011,888
46915,2011,3,30,2011,1008
703,2011,8,4,2011,881
69313,2013,2,20,14,315
5451,2012,10,12,2012,446
39575,2011,3,17,7,1021
9872,2011,2,24,2011,1042
3103,2011,3,7,18,1031
40158,2013,2,3,1,332
55864,2013,1,27,23,339
26636,2013,8,2,21,152
41570,2011,2,14,5,1052
25299,2013,2,19,19,316
19301,2011,7,21,2011,895
38343,2013,1,20,30,346
40112,2013,2,10,28,325
27701,2011,4,6,15,1001
9936,2012,11,4,2012,423
67940,2013,1,30,37,336
50021,2011,2,22,3,1044
24773,2013,3,4,10,303
5194,2012,10,30,20,428
23615,2011,3,16,2011,1022
32150,2011,7,28,20,888
28228,2013,2,23,2013,312
20765,2012,10,5,2012,453
27205,2013,4,3,10,273
66321,2013,2,23,3,312
25247,2013,2,1,31,334
10432,2011,7,19,2011,897
60299,2012,10,18,2012,440
12414,2012,10,3,2012,455
9473,2013,1,19,2013,347
51840,2011,8,8,16,877
387,2011,3,29,2011,1009
67326,2011,7,17,2011,899
19425,2013,2,25,13,310
69318,2013,1,30,43,336
42988,2012,10,31,2012,427
1042,2011,8,2,25,883
39997,2011,7,16,27,900
8981,2011,3,18,37,1020
8735,2013,2,9,23,326
6063,2013,1,31,7,335
20118,2012,10,23,2012,435
5427,2013,6,3,8,212
2153,2011,8,11,2011,874
32576,2013,1,20,30,346
71121,2011,3,9,2011,1029
26424,2011,3,20,13,1018
63640,2012,10,21,27,437
54226,2013,3,22,13,285
13558,2011,3,17,11,1021
587,2013,2,3,28,332
72583,2011,3,17,1,1021
15652,2013,2,26,15,309
36824,2013,5,3,14,243
53542,2013,1,3,6,363
12247,2012,10,23,2012,435
42734,2011,2,26,10,1040
31764,2011,3,7,19,1031
50913,2011,8,3,2011,882
17119,2011,8,11,6,874
13455,2013,3,23,14,284
11546,2011,4,9,2011,998
21289,2012,10,22,2012,436
5017,2011,3,5,8,1033
20807,2011,7,21,2011,895
18079,2011,6,7,25,939
48540,2011,3,7,2,1031
52155,2011,3,4,5,1034
48721,2013,1,3,1,363
61985,2013,3,30,2,277
67436,2012,10,6,2012,452
30007,2011,3,14,8,1024
18531,2013,2,11,2013,324
38539,2013,1,26,23,340
51171,2011,7,15,2011,901
116,2013,2,6,25,329
64565,2011,3,3,2,1035
48198,2013,2,9,13,326
6522,2011,4,3,2011,1004
46303,2013,2,19,12,316
21404,2013,2,9,3,326
44570,2013,6,3,8,212
23640,2013,3,7,2,300
32473,2011,3,19,2011,1019
16268,2011,3,11,2011,1027
17706,2013,3,13,13,294
9289,2011,2,28,2,1038
22888,2011,3,15,21,1023
17440,2013,2,25,18,310
26198,2013,3,1,2013,306
17533,2011,7,27,2011,889
2085,2011,7,26,2011,890
33345,2013,3,13,14,294
71072,2013,2,3,4,332
18797,2011,3,18,2011,1020
38893,2013,2,4,31,331
30281,2013,2,5,22,330
32455,2013,3,27,1,280
71865,2011,3,22,16,1016
32910,2011,7,20,2011,896
2863,2011,3,18,2011,1020
53123,2013,3,9,9,298
17000,2013,3,4,3,303
54781,2012,11,10,2012,417
20325,2012,10,23,19,435
3729,2011,2,22,3,1044
49679,2013,2,19,43,316
11892,2011,3,14,2,1024
30355,2011,7,19,39,897
16888,2012,11,5,2012,422
18930,2011,2,25,7,1041
28976,2011,7,6,2011,910
36069,2012,10,17,2012,441
24841,2011,7,19,39,897
44095,2012,11,5,2012,422
73890,2013,3,13,18,294
53526,2013,1,22,10,344
12316,2011,3,6,13,1032
31720,2011,2,21,2,1045
67144,2011,2,20,8,1046
33676,2011,3,15,4,1023
43739,2012,10,23,2012,435
50218,2013,3,13,5,294
26023,2013,3,28,15,279
548,2013,1,21,11,345
66547,2013,3,25,9,282
60416,2011,3,15,24,1023
28798,2011,3,5,2,1033
50836,2011,3,11,19,1027
19899,2011,7,23,2011,893
53144,2011,3,14,42,1024
34200,2011,2,3,32,1063
54854,2011,8,4,20,881
11803,2012,11,4,2012,423
46325,2012,10,24,2012,434
25919,2013,3,23,10,284
50458,2011,7,6,2011,910
74003,2011,3,26,2011,1012
72475,2013,2,4,31,331
62370,2012,10,17,2012,441
34377,2011,8,8,2011,877
14666,2011,7,27,2011,889
73120,2013,2,13,15,322
61880,2011,3,3,1,1035
43633,2013,2,8,2013,327
8206,2011,8,4,51,881
71587,2013,3,8,6,299
53028,2012,11,6,0,421
18584,2011,4,1,2011,1006
46166,2012,10,20,2012,438
59589,2013,1,22,35,344
36348,2013,2,14,28,321
49535,2013,3,18,23,289
15264,2013,1,28,33,338
20154,2013,2,28,30,307
15047,2013,1,23,32,343
25231,2011,7,15,23,901
28405,2013,1,17,9,349
41491,2011,7,28,2011,888
17582,2011,3,21,16,1017
1695,2013,2,21,14,314
53038,2013,2,19,4,316
54138,2011,7,7,2011,909
37205,2012,10,12,2012,446
2486,2011,7,19,1,897
44312,2013,2,13,4,322
51688,2011,8,3,2011,882
54991,2013,2,18,11,317
29734,2011,7,29,2011,887
57558,2013,1,4,2,362
24935,2013,2,10,21,325
70762,2011,3,11,19,1027
49182,2011,7,15,2011,901
67509,2011,7,7,2011,909
41824,2013,5,3,1,243
17074,2011,7,20,2011,896
67858,2013,2,10,9,325
74021,2013,3,26,14,281
17643,2013,2,14,18,321
10129,2011,3,17,8,1021
40200,2013,2,13,23,322
9117,2013,2,27,13,308
68892,2011,3,10,4,1028
15940,2011,8,1,2011,884
54973,2013,2,26,4,309
68211,2011,3,20,5,1018
55554,2011,7,18,2011,898
73771,2011,3,3,4,1035
59663,2012,10,9,2012,449
61497,2011,4,2,2011,1005
59659,2013,2,19,11,316
12876,2012,10,6,2012,452
43355,2011,7,19,2011,897
18715,2011,7,31,2011,885
14056,2013,8,2,21,152
25625,2013,2,12,0,323
2520,2011,8,2,2011,883
16457,2013,2,27,2013,308
21504,2013,2,13,9,322
11898,2013,1,31,2013,335
7972,2011,3,11,2,1027
30080,2012,11,12,2012,415
69300,2011,7,12,2011,904
14659,2011,7,16,2011,900
62768,2011,3,8,32,1030
14481,2013,2,22,11,313
40191,2011,3,3,1,1035
7101,2011,3,30,2,1008
1897,2011,4,7,29,1000
64956,2011,3,17,2011,1021
61345,2013,1,19,1,347
10585,2013,2,15,2013,320
46734,2013,2,17,23,318
34063,2011,8,5,11,880
65725,2011,2,23,33,1043
21772,2011,8,11,2011,874
53444,2011,4,4,11,1003
14248,2011,9,3,2,851
48965,2011,1,4,33,1093
13819,2013,3,20,9,287
1971,2011,3,12,11,1026
43281,2012,10,18,2012,440
58351,2011,7,30,2011,886
66114,2013,2,16,33,319
53774,2013,1,29,4,337
72782,2013,3,20,3,287
52295,2011,3,18,14,1020
43972,2011,3,10,20,1028
22378,2013,2,13,2,322
71007,2011,4,9,2011,998
29285,2011,3,18,6,1020
36998,2012,10,17,2012,441
62673,2011,7,28,2011,888
11774,2011,3,26,2011,1012
62066,2011,3,31,2011,1007
26028,2013,1,28,27,338
62441,2011,2,21,35,1045
49148,2011,7,22,21,894
64821,2011,3,24,26,1014
44916,2011,3,23,11,1015
30457,2012,10,25,14,433
25498,2013,3,7,2,300
42820,2011,7,30,2011,886
74155,2013,1,28,4,338
68956,2011,2,23,15,1043
21174,2013,1,25,11,341
9603,2011,4,4,4,1003
13976,2011,7,9,2011,907
8290,2011,8,14,2011,871
44559,2011,3,17,2,1021
58737,2011,8,24,2011,861
56786,2011,3,14,2011,1024
49069,2011,4,14,32,993
51346,2012,10,13,2012,445
44908,2011,8,26,20,859
20782,2011,2,28,1,1038
28464,2013,2,16,8,319
47022,2013,1,31,11,335
35497,2013,2,13,6,322
2452,2013,12,3,15,29
5890,2013,2,9,7,326
15883,2011,7,12,2011,904
14539,2011,2,23,33,1043
42117,2013,3,1,6,306
24855,2013,2,2,2013,333
55928,2013,3,4,15,303
49219,2012,11,5,2012,422
19267,2011,3,17,19,1021
51541,2011,3,4,14,1034
17574,2011,7,23,15,893
11433,2011,3,14,26,1024
24388,2011,4,10,3,997
36484,2011,7,30,2011,886
25815,2011,6,7,1,939
27374,2013,2,20,33,315
34758,2011,8,15,2011,870
520,2013,2,24,39,311
49040,2013,9,3,6,120
62163,2013,2,22,53,313
30142,2011,7,8,2011,908
52361,2013,2,17,7,318
73344,2011,2,21,27,1045
38498,2012,10,13,2012,445
35730,2011,8,24,2011,861
70856,2013,2,15,5,320
13406,2011,3,4,27,1034
11460,2012,10,9,2012,449
23266,2012,10,26,2012,432
36160,2011,3,23,5,1015
28736,2013,2,19,20,316
65920,2013,1,29,25,337
11001,2013,3,22,41,285
26505,2013,2,13,1,322
3897,2013,12,3,14,29
58593,2013,11,3,2,59
28689,2013,2,3,5,332
68500,2011,3,19,1,1019
71188,2013,2,11,10,324
24129,2013,1,23,5,343
58315,2013,2,2,2013,333
65454,2013,1,19,3,347
15698,2011,3,21,2011,1017
9070,2013,5,3,5,243
29820,2013,1,22,4,344
66759,2013,2,18,4,317
28220,2011,7,29,13,887
42493,2011,8,4,20,881
41923,2012,10,24,2012,434
56743,2013,2,16,33,319
9858,2012,10,15,2012,443
51978,2013,1,18,8,348
31971,2013,2,23,36,312
60971,2012,11,10,2012,417
22771,2013,2,1,31,334
53116,2013,3,21,43,286
63589,2013,2,17,17,318
41222,2013,2,4,28,331
38035,2011,7,25,2011,891
6950,2011,4,7,2011,1000
46584,2013,1,18,13,348
10383,2011,3,2,39,1036
35823,2013,3,28,13,279
52871,2013,3,4,2,303
24022,2012,10,24,2,434
51770,2011,3,17,6,1021
8554,2011,3,9,21,1029
36774,2013,1,25,21,341
47052,2011,8,7,2011,878
41460,2012,10,26,2012,432
72143,2011,12,7,2011,756
14289,2011,7,14,2011,902
38454,2013,5,4,1,242
59760,2011,7,19,2011,897
31747,2011,2,27,3,1039
1234,2012,10,24,2012,434
46411,2013,2,27,39,308
41425,2011,4,17,2,990
28947,2011,7,30,13,886
54896,2013,2,1,2013,334
2015,2011,4,9,2011,998
36622,2013,2,14,3,321
60935,2011,4,9,2011,998
62120,2011,2,28,2011,1038
63174,2011,7,29,2011,887
14032,2013,12,3,15,29
19971,2011,7,26,2011,890
15713,2011,3,27,2011,1011
54393,2011,7,17,2011,899
18456,2011,4,14,24,993
32081,2013,1,17,2013,349
37586,2011,3,30,8,1008
18727,2013,2,2,31,333
46326,2011,3,22,2011,1016
57647,2012,10,18,2012,440
34248,2013,2,19,33,316
68510,2013,3,25,3,282
61038,2011,3,4,14,1034
9447,2013,2,27,2013,308
72028,2011,4,4,5,1003
11061,2013,2,25,4,310
13006,2011,8,2,2011,883
56991,2012,11,1,1,426
12776,2013,1,23,2013,343
41004,2013,2,24,46,311
67780,2013,3,8,0,299
26068,2011,8,3,2011,882
44355,2011,3,17,11,1021
8201,2013,1,20,1,346
2488,2011,7,25,2011,891
13165,2013,2,13,21,322
69366,2013,4,4,37,272
19630,2013,3,5,33,302
60049,2013,1,31,9,335
13276,2011,3,20,14,1018
57909,2013,2,20,4,315
63566,2013,2,4,2013,331
11437,2013,2,4,9,331
67941,2011,2,15,3,1051
7255,2013,2,6,3,329
34703,2013,2,6,1,329
5176,2011,3,7,11,1031
3840,2011,8,8,2011,877
40135,2013,2,13,4,322
10422,2011,7,25,2011,891
25435,2013,2,20,19,315
424,2011,4,9,2011,998
5303,2011,4,16,2011,991
6416,2011,7,20,24,896
4628,2013,3,6,39,301
53005,2013,2,1,5,334
62242,2011,7,26,2011,890
31233,2011,3,7,6,1031
19961,2011,3,14,2011,1024
69777,2012,10,13,2012,445
52544,2011,3,30,2011,1008
29872,2011,8,6,2011,879
72563,2012,10,25,2012,433
20667,2011,7,6,2011,910
49872,2013,2,6,44,329
32683,2011,2,28,41,1038
66884,2013,6,3,5,212
13191,2012,10,22,2012,436
23788,2013,1,29,29,337
63469,2013,2,16,3,319
40542,2013,2,20,18,315
13545,2011,7,30,2011,886
7554,2011,2,25,2,1041
42436,2011,2,23,2,1043
17874,2012,10,10,2012,448
39320,2013,5,4,43,242
43185,2011,8,16,2011,869
58327,2013,3,4,2,303
32598,2011,3,2,2,1036
37825,2011,7,29,2011,887
4735,2011,3,17,21,1021
17240,2013,3,21,7,286
23328,2011,3,1,8,1037
11784,2011,7,23,2011,893
52205,2011,4,13,2011,994
63513,2011,4,8,2011,999
7324,2012,10,8,2012,450
7985,2012,10,16,2012,442
48159,2013,1,17,3,349
62516,2012,10,13,2012,445
26900,2011,3,27,23,1011
30650,2013,2,27,2013,308
8385,2011,7,14,2011,902
22770,2013,1,16,28,350
32517,2013,2,24,2013,311
50895,2011,7,24,2011,892
2386,2013,2,11,2013,324
29536,2011,2,20,11,1046
5670,2013,3,26,23,281
28048,2011,7,14,2011,902
33590,2011,3,6,27,1032
289,2011,9,4,8,850
33386,2011,7,22,2011,894
42762,2011,3,16,13,1022
45354,2013,2,28,33,307
59969,2013,2,9,6,326
33009,2011,3,23,2,1015
42454,2012,12,16,7,381
2889,2013,1,24,3,342
36510,2011,7,20,2011,896
65089,2011,2,20,2,1046
73516,2013,2,7,25,328
73916,2013,3,27,24,280
1367,2013,2,12,15,323
9136,2011,7,27,19,889
25725,2011,2,20,1,1046
44689,2011,7,14,21,902
60347,2013,2,20,35,315
24021,2011,4,11,2011,996
41141,2013,2,3,33,332
5247,2011,10,3,2,821
28691,2013,3,18,41,289
27887,2011,7,18,19,898
38312,2013,9,3,7,120
59920,2011,4,8,2011,999
50798,2013,1,25,2013,341
71404,2011,8,7,16,878
38174,2011,3,24,3,1014
51574,2011,7,17,2011,899
62317,2011,8,8,2011,877
31440,2013,1,20,2013,346
2437,2013,3,28,43,279
38950,2013,2,19,1,316
13605,2012,11,5,2012,422
20163,2013,2,17,19,318
7555,2011,7,11,2011,905
73204,2012,10,18,2012,440
38759,2011,7,26,2011,890
66150,2013,2,12,23,323
49645,2013,8,3,5,151
64627,2011,7,18,2011,898
36435,2011,4,1,2,1006
22272,2013,2,11,4,324
14836,2011,2,26,3,1040
20340,2011,7,19,2011,897
50685,2011,3,18,3,1020
28251,2011,4,3,2011,1004
39549,2013,2,17,20,318
39591,2013,4,4,37,272
68183,2011,3,22,19,1016
40593,2013,3,19,5,288
20786,2013,1,27,32,339
12591,2011,3,14,13,1024
42354,2011,7,8,2011,908
48405,2013,1,3,38,363
33705,2013,2,18,43,317
57716,2013,2,6,17,329
17721,2013,1,27,34,339
34698,2011,3,11,13,1027
28935,2011,7,17,2011,899
57226,2011,8,18,39,867
32845,2012,10,21,2012,437
46649,2011,2,28,8,1038
64208,2011,3,13,3,1025
48895,2011,7,16,2011,900
21462,2013,3,28,13,279
53571,2011,7,23,2011,893
57762,2011,8,1,2011,884
32339,2011,8,3,2,882
46789,2012,12,15,2012,382
68503,2013,10,3,5,90
15788,2013,2,3,23,332
26664,2013,2,4,17,331
56086,2013,2,18,19,317
40554,2013,2,10,2013,325
11129,2013,3,14,3,293
46999,2011,3,13,2011,1025
29450,2012,10,18,2012,440
9727,2011,3,27,2011,1011
1403,2011,7,27,2011,889
74111,2013,3,18,3,289
49035,2011,7,31,2011,885
6250,2013,9,3,14,120
22690,2012,10,13,2012,445
2097,2012,10,31,2012,427
49584,2013,2,7,2013,328
68388,2011,4,10,2011,997
31807,2013,3,7,3,300
32452,2013,1,25,28,341
20297,2011,3,1,15,1037
72689,2011,3,19,2011,1019
9098,2013,2,9,14,326
28745,2013,1,15,33,351
57023,2013,2,8,2013,327
53893,2011,7,22,2011,894
10949,2011,3,8,27,1030
14909,2013,2,25,1,310
